Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
040.1990.1990.2.dta 2006996 2006996 0 0 1421604 1421604
040.1990.1990.3.dta 2006996 2006996 0 0 1421604 1421604
040.1991.1991.2.dta 1992106 1992106 0 0 454602 454602
040.1991.1991.3.dta 1992106 1992106 0 0 454602 454602
040.1992.1992.2.dta 1924093 1924093 0 0 1498003 1498003
040.1992.1992.3.dta 1924093 1924093 0 0 1498003 1498003
040.1994.1994.1.dta 2030322 2030322 0 0 624220 624220
040.1995.1995.2.dta 1995116 1995116 0 0 6647931 6647931
040.1995.1995.3.dta 1995116 1995116 0 0 6647931 6647931
040.1996.1996.2.dta 1844498 1844498 0 0 1460655 1460655
040.1996.1996.3.dta 1844498 1844498 0 0 1460655 1460655
040.1998.1998.2.dta 2967375 2967375 0 0 3901408 3901408
040.1998.1998.3.dta 2967375 2967375 0 0 3901408 3901408
040.1999.1999.2.dta 2282535 2282535 0 0 5400371 5400371
040.1999.1999.3.dta 2282535 2282535 0 0 5400371 5400371
040.2000.2000.2.dta 1924957 1924957 0 0 1956476 1956476
040.2000.2000.3.dta 1924957 1924957 0 0 1956476 1956476
040.2002.2002.2.dta 2866111 2866111 0 0 529477 529477
040.2002.2002.3.dta 2866111 2866111 0 0 529477 529477
040.2003.2003.2.dta 2383617 2383617 0 0 923847 923847
040.2003.2003.3.dta 2383617 2383617 0 0 923847 923847
040.2004.2004.2.dta 2090350 2090350 0 0 1923813 1923813
040.2004.2004.3.dta 2090350 2090350 0 0 1923813 1923813
040.2006.2006.1.dta 2221395 2221395 0 0 3304151 3304151
040.2007.2007.2.dta 2031356 2031356 0 0 2748477 2748477
040.2007.2007.3.dta 2031356 2031356 0 0 2748477 2748477
040.2008.2008.2.dta 1571922 1571922 0 0 2647877 2647877
040.2008.2008.3.dta 1571922 1571922 0 0 2647877 2647877
040.2010.2010.2.dta 3494225 3494225 0 0 1415432 1415432
040.2010.2010.3.dta 3494225 3494225 0 0 1415432 1415432
040.2011.2011.2.dta 3340394 3340394 0 0 1351431 1351431
040.2011.2011.3.dta 3340394 3340394 0 0 1351431 1351431
040.2012.2012.1.dta 2639843 2639843 0 0 2513490 2513490
040.2014.2014.2.dta 2773633 2773633 0 0 3287033 3287033
040.2014.2014.3.dta 2773633 2773633 0 0 3287033 3287033
040.2015.2015.1.dta 2206881 2206881 0 0 3776075 3776075
040.2016.2016.1.dta 2139161 2139161 0 0 431055 431055
040.2018.2018.1.dta 2099217 2099217 0 0 3317705 3317705
040.2019.2019.2.dta 1852027 1852027 0 0 581700 581700
040.2019.2019.3.dta 1852027 1852027 0 0 581700 581700
040.2020.2020.2.dta 1765138 1765138 0 0 981811 981811
040.2020.2020.3.dta 1765138 1765138 0 0 981811 981811
040.2022.2022.1.dta 2526207 2526207 0 0 351753 351753
040.2023.2023.2.dta 2242383 2242383 0 0 3874454 3874454
040.2023.2023.3.dta 2242383 2242383 0 0 3874454 3874454
040.2024.2024.1.dta 2155377 2155377 0 0 3373117 3373117
040.2026.2026.2.dta 2316620 2316620 0 0 373751 373751
040.2026.2026.3.dta 2316620 2316620 0 0 373751 373751
040.2027.2027.2.dta 1929035 1929035 0 0 3439341 3439341
040.2027.2027.3.dta 1929035 1929035 0 0 3439341 3439341
040.2028.2028.2.dta 1895401 1895401 0 0 2825593 2825593
040.2028.2028.3.dta 1895401 1895401 0 0 2825593 2825593
040.2030.2030.2.dta 3647223 3647223 0 0 3991220 3991220
040.2030.2030.3.dta 3647223 3647223 0 0 3991220 3991220
040.2031.2031.1.dta 2654895 2654895 0 0 3839630 3839630
040.2032.2032.2.dta 2155419 2155419 0 0 2016156 2016156
040.2032.2032.3.dta 2155419 2155419 0 0 2016156 2016156
040.2034.2034.1.dta 2493926 2493926 0 0 4710948 4710948
040.2035.2035.1.dta 2299341 2299341 0 0 2779377 2779377
040.2036.2036.2.dta 2291012 2291012 0 0 1520012 1520012
040.2036.2036.3.dta 2291012 2291012 0 0 1520012 1520012
040.2038.2038.1.dta 2699869 2699869 0 0 6780686 6780686
040.2039.2039.1.dta 2317252 2317252 0 0 506403 506403
040.2040.2040.1.dta 2235068 2235068 0 0 4093828 4093828
040.2042.2042.1.dta 3108288 3108288 0 0 4620225 4620225
040.2043.2043.2.dta 1820647 1820647 0 0 1403322 1403322
040.2043.2043.3.dta 1820647 1820647 0 0 1403322 1403322
040.2044.2044.2.dta 1793499 1793499 0 0 1412593 1412593
040.2044.2044.3.dta 1793499 1793499 0 0 1412593 1412593
040.2046.2046.1.dta 3907853 3907853 0 0 4101740 4101740
040.2047.2047.2.dta 2167475 2167475 0 0 468806 468806
040.2047.2047.3.dta 2167475 2167475 0 0 468806 468806
040.2048.2048.2.dta 2026190 2026190 0 0 2617147 2617147
040.2048.2048.3.dta 2026190 2026190 0 0 2617147 2617147
040.2050.2050.2.dta 2352321 2352321 0 0 544934 544934
040.2050.2050.3.dta 2352321 2352321 0 0 544934 544934
040.2051.2051.1.dta 1697638 1697638 0 0 811213 811213
040.2052.2052.2.dta 1595085 1595085 0 0 2556443 2556443
040.2052.2052.3.dta 1595085 1595085 0 0 2556443 2556443
040.2054.2054.1.dta 2033917 2033917 0 0 2008307 2008307
040.2055.2055.2.dta 2005181 2005181 0 0 1506807 1506807
040.2055.2055.3.dta 2005181 2005181 0 0 1506807 1506807
040.2056.2056.2.dta 1955741 1955741 0 0 989327 989327
040.2056.2056.3.dta 1955741 1955741 0 0 989327 989327
040.2058.2058.1.dta 1768250 1768250 0 0 435159 435159
040.2059.2059.2.dta 1645491 1645491 0 0 2514394 2514394
040.2059.2059.3.dta 1645491 1645491 0 0 2514394 2514394
040.2060.2060.2.dta 1554958 1554958 0 0 2033695 2033695
040.2060.2060.3.dta 1554958 1554958 0 0 2033695 2033695
040.2062.2062.1.dta 1798583 1798583 0 0 1589644 1589644
040.2063.2063.2.dta 1796157 1796157 0 0 950630 950630
040.2063.2063.3.dta 1796157 1796157 0 0 950630 950630
040.2064.2064.1.dta 1790385 1790385 0 0 284532 284532
040.2066.2066.1.dta 17495056 17495056 0 0 22665248 22665248
040.2067.2067.1.dta 2413454 2413454 0 0 5169019 5169019
040.2068.2068.2.dta 2345171 2345171 0 0 1077684 1077684
040.2068.2068.3.dta 2345171 2345171 0 0 1077684 1077684
040.2070.2070.1.dta 18794488 18794488 0 0 22322812 22322812
040.2071.2071.1.dta 3785815 3785815 0 0 1437155 1437155
040.2072.2072.1.dta 3614860 3614860 0 0 431798 431798
040.2074.2074.1.dta 3662135 3662135 0 0 2344273 2344273
040.2075.2075.2.dta 2469971 2469971 0 0 2165759 2165759
040.2075.2075.3.dta 2469971 2469971 0 0 2165759 2165759
040.2076.2076.2.dta 1816422 1816422 0 0 492329 492329
040.2076.2076.3.dta 1816422 1816422 0 0 492329 492329
040.2078.2078.2.dta 2215295 2215295 0 0 1491738 1491738
040.2078.2078.3.dta 2215295 2215295 0 0 1491738 1491738
040.2079.2079.2.dta 1984830 1984830 0 0 2425591 2425591
040.2079.2079.3.dta 1984830 1984830 0 0 2425591 2425591
040.2080.2080.1.dta 1742274 1742274 0 0 3728411 3728411
040.2082.2082.1.dta 2986484 2986484 0 0 2282480 2282480
040.2083.2083.1.dta 2341882 2341882 0 0 2526069 2526069
040.2084.2084.2.dta 2309737 2309737 0 0 3357349 3357349
040.2084.2084.3.dta 2309737 2309737 0 0 3357349 3357349
040.2086.2086.1.dta 2496790 2496790 0 0 4056361 4056361
040.2087.2087.1.dta 2421076 2421076 0 0 2597459 2597459
040.2088.2088.1.dta 2116700 2116700 0 0 2107625 2107625
040.2090.2090.1.dta 2346165 2346165 0 0 624892 624892
040.2091.2091.2.dta 2262311 2262311 0 0 1604026 1604026
040.2091.2091.3.dta 2262311 2262311 0 0 1604026 1604026
040.2092.2092.2.dta 2117311 2117311 0 0 1489459 1489459
040.2092.2092.3.dta 2117311 2117311 0 0 1489459 1489459
040.2094.2094.2.dta 2398018 2398018 0 0 424579 424579
040.2094.2094.3.dta 2398018 2398018 0 0 424579 424579
040.2095.2095.1.dta 2294207 2294207 0 0 2236395 2236395
040.2096.2096.2.dta 2253034 2253034 0 0 428489 428489
040.2096.2096.3.dta 2253034 2253034 0 0 428489 428489
040.2098.2098.1.dta 4429284 4429284 0 0 4567731 4567731
040.2099.2099.1.dta 2757532 2757532 0 0 543730 543730
040.2100.2100.2.dta 2664557 2664557 0 0 431007 431007
040.2100.2100.3.dta 2664557 2664557 0 0 431007 431007
040.2102.2102.1.dta 3199652 3199652 0 0 494669 494669
040.2103.2103.1.dta 2940914 2940914 0 0 4256786 4256786
040.2104.2104.1.dta 2824371 2824371 0 0 389429 389429
040.2106.2106.2.dta 6356036 6356036 0 0 511599 511599
040.2106.2106.3.dta 6356036 6356036 0 0 511599 511599
040.2107.2107.1.dta 3964041 3964041 0 0 4367104 4367104
040.2108.2108.1.dta 3704307 3704307 0 0 2716287 2716287
040.2110.2110.1.dta 2490726 2490726 0 0 4656281 4656281
040.2111.2111.2.dta 1878407 1878407 0 0 1369519 1369519
040.2111.2111.3.dta 1878407 1878407 0 0 1369519 1369519
040.2112.2112.2.dta 1755238 1755238 0 0 1571747 1571747
040.2112.2112.3.dta 1755238 1755238 0 0 1571747 1571747
040.2114.2114.1.dta 2529798 2529798 0 0 2602228 2602228
040.2115.2115.1.dta 2238543 2238543 0 0 5438676 5438676
040.2116.2116.2.dta 2234752 2234752 0 0 1332526 1332526
040.2116.2116.3.dta 2234752 2234752 0 0 1332526 1332526
040.2118.2118.1.dta 4813882 4813882 0 0 5276994 5276994
040.2119.2119.1.dta 2881945 2881945 0 0 1448102 1448102
040.2120.2120.2.dta 2325614 2325614 0 0 2418152 2418152
040.2120.2120.3.dta 2325614 2325614 0 0 2418152 2418152
040.2122.2122.1.dta 4119899 4119899 0 0 539992 539992
040.2123.2123.1.dta 2394114 2394114 0 0 1687880 1687880
040.2124.2124.2.dta 2335967 2335967 0 0 3271716 3271716
040.2124.2124.3.dta 2335967 2335967 0 0 3271716 3271716
040.2126.2126.2.dta 3248993 3248993 0 0 386458 386458
040.2126.2126.3.dta 3248993 3248993 0 0 386458 386458
040.2127.2127.1.dta 3207409 3207409 0 0 4569011 4569011
040.2128.2128.2.dta 2948705 2948705 0 0 2378292 2378292
040.2128.2128.3.dta 2948705 2948705 0 0 2378292 2378292
040.2130.2130.2.dta 2071828 2071828 0 0 1982590 1982590
040.2130.2130.3.dta 2071828 2071828 0 0 1982590 1982590
040.2131.2131.2.dta 1803479 1803479 0 0 1602550 1602550
040.2131.2131.3.dta 1803479 1803479 0 0 1602550 1602550
040.2132.2132.2.dta 1786036 1786036 0 0 2892369 2892369
040.2132.2132.3.dta 1786036 1786036 0 0 2892369 2892369
040.2134.2134.2.dta 1806760 1806760 0 0 3127079 3127079
040.2134.2134.3.dta 1806760 1806760 0 0 3127079 3127079
040.2135.2135.2.dta 1743611 1743611 0 0 1895120 1895120
040.2135.2135.3.dta 1743611 1743611 0 0 1895120 1895120
040.2136.2136.1.dta 1702108 1702108 0 0 2089802 2089802
040.2138.2138.2.dta 2141025 2141025 0 0 1363208 1363208
040.2138.2138.3.dta 2141025 2141025 0 0 1363208 1363208
040.2139.2139.2.dta 2063264 2063264 0 0 2230128 2230128
040.2139.2139.3.dta 2063264 2063264 0 0 2230128 2230128
040.2140.2140.2.dta 1948479 1948479 0 0 2958208 2958208
040.2140.2140.3.dta 1948479 1948479 0 0 2958208 2958208
040.2142.2142.2.dta 2392058 2392058 0 0 1413948 1413948
040.2142.2142.3.dta 2392058 2392058 0 0 1413948 1413948
040.2143.2143.2.dta 2312056 2312056 0 0 1347183 1347183
040.2143.2143.3.dta 2312056 2312056 0 0 1347183 1347183
040.2144.2144.1.dta 1999550 1999550 0 0 1515119 1515119
040.2146.2146.2.dta 2471464 2471464 0 0 2243016 2243016
040.2146.2146.3.dta 2471464 2471464 0 0 2243016 2243016
040.2147.2147.2.dta 2155132 2155132 0 0 1578864 1578864
040.2147.2147.3.dta 2155132 2155132 0 0 1578864 1578864
040.2148.2148.2.dta 2143820 2143820 0 0 2339035 2339035
040.2148.2148.3.dta 2143820 2143820 0 0 2339035 2339035
040.2150.2150.1.dta 1653108 1653108 0 0 4269267 4269267
040.2151.2151.2.dta 1620969 1620969 0 0 390687 390687
040.2151.2151.3.dta 1620969 1620969 0 0 390687 390687
040.2152.2152.2.dta 1598690 1598690 0 0 1358666 1358666
040.2152.2152.3.dta 1598690 1598690 0 0 1358666 1358666
040.2154.2154.1.dta 1858508 1858508 0 0 881388 881388
040.2155.2155.2.dta 1823001 1823001 0 0 903804 903804
040.2155.2155.3.dta 1823001 1823001 0 0 903804 903804
040.2156.2156.2.dta 1766666 1766666 0 0 1378097 1378097
040.2156.2156.3.dta 1766666 1766666 0 0 1378097 1378097
040.2158.2158.2.dta 2210097 2210097 0 0 1505195 1505195
040.2158.2158.3.dta 2210097 2210097 0 0 1505195 1505195
040.2159.2159.2.dta 1959196 1959196 0 0 3382407 3382407
040.2159.2159.3.dta 1959196 1959196 0 0 3382407 3382407
040.2160.2160.2.dta 1922638 1922638 0 0 3463481 3463481
040.2160.2160.3.dta 1922638 1922638 0 0 3463481 3463481
040.2162.2162.1.dta 2444155 2444155 0 0 447741 447741
040.2163.2163.2.dta 2100791 2100791 0 0 1500646 1500646
040.2163.2163.3.dta 2100791 2100791 0 0 1500646 1500646
040.2164.2164.2.dta 1973575 1973575 0 0 2062922 2062922
040.2164.2164.3.dta 1973575 1973575 0 0 2062922 2062922
040.2166.2166.2.dta 2471879 2471879 0 0 499834 499834
040.2166.2166.3.dta 2471879 2471879 0 0 499834 499834
040.2167.2167.2.dta 2368983 2368983 0 0 2953553 2953553
040.2167.2167.3.dta 2368983 2368983 0 0 2953553 2953553
040.2168.2168.2.dta 2298496 2298496 0 0 425198 425198
040.2168.2168.3.dta 2298496 2298496 0 0 425198 425198
040.2170.2170.2.dta 2550113 2550113 0 0 717443 717443
040.2170.2170.3.dta 2550113 2550113 0 0 717443 717443
040.2171.2171.2.dta 2400988 2400988 0 0 517780 517780
040.2171.2171.3.dta 2400988 2400988 0 0 517780 517780
040.2172.2172.2.dta 2342030 2342030 0 0 1246811 1246811
040.2172.2172.3.dta 2342030 2342030 0 0 1246811 1246811
040.2174.2174.1.dta 2325476 2325476 0 0 250586 250586
040.2175.2175.2.dta 2291935 2291935 0 0 461174 461174
040.2175.2175.3.dta 2291935 2291935 0 0 461174 461174
040.2176.2176.1.dta 1938220 1938220 0 0 4848688 4848688
040.2178.2178.2.dta 3282357 3282357 0 0 905910 905910
040.2178.2178.3.dta 3282357 3282357 0 0 905910 905910
040.2179.2179.2.dta 3152621 3152621 0 0 985125 985125
040.2179.2179.3.dta 3152621 3152621 0 0 985125 985125
040.2180.2180.2.dta 2885030 2885030 0 0 1626184 1626184
040.2180.2180.3.dta 2885030 2885030 0 0 1626184 1626184
040.2182.2182.1.dta 2947768 2947768 0 0 4661680 4661680
040.2183.2183.1.dta 2944951 2944951 0 0 3841939 3841939
040.2184.2184.2.dta 2583075 2583075 0 0 148684 148684
040.2184.2184.3.dta 2583075 2583075 0 0 148684 148684
040.2186.2186.2.dta 3245575 3245575 0 0 523257 523257
040.2186.2186.3.dta 3245575 3245575 0 0 523257 523257
040.2187.2187.2.dta 2201236 2201236 0 0 1965171 1965171
040.2187.2187.3.dta 2201236 2201236 0 0 1965171 1965171
040.2188.2188.2.dta 2185719 2185719 0 0 451640 451640
040.2188.2188.3.dta 2185719 2185719 0 0 451640 451640
040.2190.2190.2.dta 3200431 3200431 0 0 3069979 3069979
040.2190.2190.3.dta 3200431 3200431 0 0 3069979 3069979
040.2191.2191.2.dta 2109027 2109027 0 0 2209245 2209245
040.2191.2191.3.dta 2109027 2109027 0 0 2209245 2209245
040.2192.2192.2.dta 1689534 1689534 0 0 2389723 2389723
040.2192.2192.3.dta 1689534 1689534 0 0 2389723 2389723
040.2194.2194.2.dta 2153981 2153981 0 0 2771103 2771103
040.2194.2194.3.dta 2153981 2153981 0 0 2771103 2771103
040.2195.2195.2.dta 2140574 2140574 0 0 1324438 1324438
040.2195.2195.3.dta 2140574 2140574 0 0 1324438 1324438
040.2196.2196.2.dta 1799716 1799716 0 0 3943851 3943851
040.2196.2196.3.dta 1799716 1799716 0 0 3943851 3943851
040.2198.2198.1.dta 16278592 16278592 0 0 25546154 25546154
040.2199.2199.2.dta 3237853 3237853 0 0 856410 856410
040.2199.2199.3.dta 3237853 3237853 0 0 856410 856410
040.2200.2200.2.dta 3046489 3046489 0 0 995600 995600
040.2200.2200.3.dta 3046489 3046489 0 0 995600 995600
040.2202.2202.1.dta 18571440 18571440 0 0 23920700 23920700
040.2203.2203.2.dta 2591567 2591567 0 0 1288167 1288167
040.2203.2203.3.dta 2591567 2591567 0 0 1288167 1288167
040.2204.2204.1.dta 2453709 2453709 0 0 23013538 23013538
040.2206.2206.2.dta 2134408 2134408 0 0 809748 809748
040.2206.2206.3.dta 2134408 2134408 0 0 809748 809748
040.2207.2207.1.dta 1747742 1747742 0 0 3313845 3313845
040.2208.2208.1.dta 1690301 1690301 0 0 4536274 4536274
040.2210.2210.2.dta 2797081 2797081 0 0 2570366 2570366
040.2210.2210.3.dta 2797081 2797081 0 0 2570366 2570366
040.2211.2211.1.dta 2451407 2451407 0 0 3249266 3249266
040.2212.2212.2.dta 2419644 2419644 0 0 946958 946958
040.2212.2212.3.dta 2419644 2419644 0 0 946958 946958
040.2214.2214.1.dta 1987105 1987105 0 0 2156242 2156242
040.2215.2215.2.dta 1902259 1902259 0 0 4101632 4101632
040.2215.2215.3.dta 1902259 1902259 0 0 4101632 4101632
040.2216.2216.2.dta 1837050 1837050 0 0 639879 639879
040.2216.2216.3.dta 1837050 1837050 0 0 639879 639879
040.2218.2218.2.dta 4678795 4678795 0 0 308702 308702
040.2218.2218.3.dta 4678795 4678795 0 0 308702 308702
040.2219.2219.2.dta 2804187 2804187 0 0 3241816 3241816
040.2219.2219.3.dta 2804187 2804187 0 0 3241816 3241816
040.2220.2220.2.dta 2549839 2549839 0 0 498473 498473
040.2220.2220.3.dta 2549839 2549839 0 0 498473 498473
040.2222.2222.2.dta 2787484 2787484 0 0 387790 387790
040.2222.2222.3.dta 2787484 2787484 0 0 387790 387790
040.2223.2223.2.dta 2729206 2729206 0 0 1993137 1993137
040.2223.2223.3.dta 2729206 2729206 0 0 1993137 1993137
040.2224.2224.1.dta 2409148 2409148 0 0 736644 736644
040.2226.2226.1.dta 1940793 1940793 0 0 2359784 2359784
040.2227.2227.1.dta 1885445 1885445 0 0 398605 398605
040.2228.2228.2.dta 1600430 1600430 0 0 1539482 1539482
040.2228.2228.3.dta 1600430 1600430 0 0 1539482 1539482
040.2230.2230.2.dta 2778624 2778624 0 0 493290 493290
040.2230.2230.3.dta 2778624 2778624 0 0 493290 493290
040.2231.2231.2.dta 2714801 2714801 0 0 659031 659031
040.2231.2231.3.dta 2714801 2714801 0 0 659031 659031
040.2232.2232.1.dta 2678672 2678672 0 0 947186 947186
040.2234.2234.1.dta 3914923 3914923 0 0 703627 703627
040.2235.2235.1.dta 3127266 3127266 0 0 2284184 2284184
040.2236.2236.2.dta 3076145 3076145 0 0 6225876 6225876
040.2236.2236.3.dta 3076145 3076145 0 0 6225876 6225876
040.2238.2238.1.dta 6520227 6520227 0 0 5560989 5560989
040.2239.2239.1.dta 4169241 4169241 0 0 767328 767328
040.2240.2240.1.dta 3992185 3992185 0 0 344758 344758
040.2242.2242.1.dta 5208966 5208966 0 0 5106710 5106710
040.2243.2243.1.dta 4014640 4014640 0 0 2072733 2072733
040.2244.2246.1.dta 8733324 5191047 0 0 12217738 6235152
040.2247.2247.2.dta 3127718 3127718 0 0 1948072 1948072
040.2247.2247.3.dta 3127718 3127718 0 0 1948072 1948072
040.2248.2248.1.dta 3124119 3124119 0 0 1019579 1019579
040.2250.2250.1.dta 4393069 4393069 0 0 318220 318220
040.2251.2251.1.dta 2643340 2643340 0 0 209439 209439
040.2252.2252.2.dta 2556218 2556218 0 0 580623 580623
040.2252.2252.3.dta 2556218 2556218 0 0 580623 580623
040.2254.2254.1.dta 4128108 4128108 0 0 561927 561927
040.2255.2255.2.dta 3169707 3169707 0 0 1073750 1073750
040.2255.2255.3.dta 3169707 3169707 0 0 1073750 1073750
040.2256.2256.1.dta 2684483 2684483 0 0 4074636 4074636
040.2258.2258.2.dta 2659998 2659998 0 0 1811294 1811294
040.2258.2258.3.dta 2659998 2659998 0 0 1811294 1811294
040.2259.2259.1.dta 2542556 2542556 0 0 3796731 3796731
040.2260.2260.1.dta 2427234 2427234 0 0 442740 442740
040.2262.2262.2.dta 3130495 3130495 0 0 468651 468651
040.2262.2262.3.dta 3130495 3130495 0 0 468651 468651
040.2263.2263.1.dta 2976161 2976161 0 0 194310 194310
040.2264.2264.2.dta 2630059 2630059 0 0 3548893 3548893
040.2264.2264.3.dta 2630059 2630059 0 0 3548893 3548893
040.2266.2266.2.dta 3163891 3163891 0 0 677169 677169
040.2266.2266.3.dta 3163891 3163891 0 0 677169 677169
040.2267.2267.2.dta 3064460 3064460 0 0 522384 522384
040.2267.2267.3.dta 3064460 3064460 0 0 522384 522384
040.2268.2268.2.dta 3052366 3052366 0 0 2984605 2984605
040.2268.2268.3.dta 3052366 3052366 0 0 2984605 2984605
040.2270.2270.2.dta 2704574 2704574 0 0 2881417 2881417
040.2270.2270.3.dta 2704574 2704574 0 0 2881417 2881417
040.2271.2271.1.dta 2590982 2590982 0 0 772392 772392
040.2272.2272.1.dta 2429114 2429114 0 0 257019 257019
040.2274.2274.2.dta 3015271 3015271 0 0 3077309 3077309
040.2274.2274.3.dta 3015271 3015271 0 0 3077309 3077309
040.2275.2275.1.dta 3001889 3001889 0 0 226220 226220
040.2276.2276.2.dta 2782681 2782681 0 0 2393098 2393098
040.2276.2276.3.dta 2782681 2782681 0 0 2393098 2393098
040.2278.2278.1.dta 4564853 4564853 0 0 526628 526628
040.2279.2279.1.dta 3839668 3839668 0 0 2249089 2249089
040.2280.2280.2.dta 3794290 3794290 0 0 590990 590990
040.2280.2280.3.dta 3794290 3794290 0 0 590990 590990
040.2282.2282.1.dta 2697052 2697052 0 0 2538695 2538695
040.2283.2283.2.dta 2307865 2307865 0 0 611067 611067
040.2283.2283.3.dta 2307865 2307865 0 0 611067 611067
040.2284.2284.2.dta 2249350 2249350 0 0 2849116 2849116
040.2284.2284.3.dta 2249350 2249350 0 0 2849116 2849116
040.2286.2286.2.dta 2743551 2743551 0 0 1356281 1356281
040.2286.2286.3.dta 2743551 2743551 0 0 1356281 1356281
040.2287.2287.1.dta 2677242 2677242 0 0 7292833 7292833
040.2288.2288.2.dta 2645078 2645078 0 0 1309233 1309233
040.2288.2288.3.dta 2645078 2645078 0 0 1309233 1309233
040.2290.2290.1.dta 3606742 3606742 0 0 2048396 2048396
040.2291.2291.1.dta 3269859 3269859 0 0 310252 310252
040.2292.2292.2.dta 3263901 3263901 0 0 4908006 4908006
040.2292.2292.3.dta 3263901 3263901 0 0 4908006 4908006
040.2294.2294.1.dta 2709764 2709764 0 0 5531564 5531564
040.2295.2295.1.dta 2696762 2696762 0 0 1303755 1303755
040.2296.2296.2.dta 2492452 2492452 0 0 1946956 1946956
040.2296.2296.3.dta 2492452 2492452 0 0 1946956 1946956
040.2298.2298.2.dta 3316973 3316973 0 0 327811 327811
040.2298.2298.3.dta 3316973 3316973 0 0 327811 327811
040.2299.2299.1.dta 2459128 2459128 0 0 2442664 2442664
040.2300.2300.1.dta 2365781 2365781 0 0 628967 628967
040.2302.2302.2.dta 2493613 2493613 0 0 1410641 1410641
040.2302.2302.3.dta 2493613 2493613 0 0 1410641 1410641
040.2303.2303.2.dta 2357201 2357201 0 0 1970427 1970427
040.2303.2303.3.dta 2357201 2357201 0 0 1970427 1970427
040.2304.2304.2.dta 2312577 2312577 0 0 556673 556673
040.2304.2304.3.dta 2312577 2312577 0 0 556673 556673
040.2306.2306.1.dta 2692357 2692357 0 0 447235 447235
040.2307.2307.2.dta 2366579 2366579 0 0 2598009 2598009
040.2307.2307.3.dta 2366579 2366579 0 0 2598009 2598009
040.2308.2308.2.dta 2231035 2231035 0 0 1209590 1209590
040.2308.2308.3.dta 2231035 2231035 0 0 1209590 1209590
040.2310.2310.1.dta 3206735 3206735 0 0 5487229 5487229
040.2311.2311.1.dta 2592310 2592310 0 0 589124 589124
040.2312.2312.1.dta 2486858 2486858 0 0 520813 520813
